0.7554216,-1.1142377,-0.90737337,0.44244772,-1.6210728,-0.82559115,-0.6242194,0.3547938,-0.46749765,-1.2205924,-0.00531451,-1.4822633,-0.70608646,-0.3844485,-1.5107356,0.398796,-0.597362,1.0586957,-0.056537885,-1.4003754
0.876472,0.8453841,-1.8085376,0.4960857,-0.8700008,-0.93487465,-1.83999,-0.8000354,0.4504765,-1.5275404,-1.2040824,-2.4354827,-1.8871304,-2.7667975,0.8543234,0.7988017,-0.10036658,-0.80840087,-2.2245662,-0.11195049
0.5377669,-0.71377033,-1.383295,-0.5833733,0.8649991,-0.7968603,-1.6459115,0.6860299,-0.66220266,0.75544405,-1.2678199,-0.9689376,-1.5235875,-0.21398133,1.3544941,-1.6777267,-0.30414,-0.7038848,0.66533476,-0.3736622
0.42358553,0.47236133,-0.98075724,0.84876865,-0.00016029952,-1.589867,-2.815023,-1.9013286,-2.1477845,-0.9802953,-2.1120455,-2.172851,-0.71675193,-0.9980896,-2.3900967,-0.8966257,0.8605648,-0.1885314,-2.1187625,-0.84010136
0.092138745,-0.2828342,0.19432773,0.26603055,-0.66576433,-0.9844029,-1.0278131,-1.4086277,-0.892282,-1.5693951,-0.64930534,0.47642437,-2.3225186,-0.43289158,-1.666223,-1.8782079,-1.4274932,-1.3019018,-1.3914583,-0.5394353
1.0410578,-0.34697208,0.9713212,-1.4348804,0.49247137,1.0287361,0.63300145,-1.3807011,1.1201866,1.3469034,-0.49417168,0.11844242,-0.5982601,-0.5117576,-0.92485934,-1.4914913,-0.1177157,1.193776,0.027944354,0.6623487
-0.30359486,0.08464973,-1.2001039,-2.324691,-0.89234316,0.10590598,-0.38303182,-1.7528522,-0.05245664,-0.8432963,-0.81311786,-1.1858104,-0.16866219,-0.70736104,0.74881274,0.58202815,-1.027388,-1.3941718,-1.6233001,-1.6384224
-1.056767,1.3887131,-0.34293038,-1.0706354,-0.539159,-0.28348655,-0.1065928,-1.6418177,-1.7131935,-0.21504718,-0.5682697,0.85392517,-1.0345757,-1.2424659,-0.660309,-0.8189542,0.33976346,-0.82058233,-1.9279324,-1.5058419
-0.35333,-0.81552756,-0.24983078,-0.2774389,0.5294409,-0.13705257,-0.25470063,2.707355,0.5728884,0.09922408,1.1426162,-0.31383333,-1.1607814,0.3799838,-0.5876144,-0.7681427,-1.8761057,-0.57725984,-0.84433883,1.0455974
0.4668316,-0.20706892,-0.7846948,0.68347263,-0.621927,1.852187,-1.1056877,-1.3593181,-0.33937722,0.1934545,1.434425,0.36369964,-0.948453,0.1840565,-0.9762165,-2.3150003,1.488574,-0.9699314,0.19855407,-1.1682312
